,Blur Map,Blur Box,Average Matches,Max Matches,Average Time
0,17.0,39.0,0.0,0.0,0.006046772003173828
0,17.0,41.0,0.0,0.0,0.003969430923461914
0,19.0,1.0,0.0,0.0,0.005158424377441406
0,19.0,3.0,0.0,0.0,0.004560232162475586
0,19.0,5.0,0.0,0.0,0.004340648651123047
0,19.0,7.0,0.0,0.0,0.0045855045318603516
0,19.0,9.0,0.0,0.0,0.0043506622314453125
0,19.0,11.0,0.0,0.0,0.005362749099731445
0,19.0,13.0,0.0,0.0,0.0040988922119140625
0,19.0,15.0,0.0,0.0,0.005131959915161133
0,19.0,17.0,0.0,0.0,0.004126548767089844
0,19.0,19.0,0.0,0.0,0.005427837371826172
0,19.0,21.0,0.0,0.0,0.004233598709106445
0,19.0,23.0,0.0,0.0,0.0062255859375
0,19.0,25.0,0.0,0.0,0.0043032169342041016
0,19.0,27.0,0.0,0.0,0.005799055099487305
0,19.0,29.0,0.0,0.0,0.0046122074127197266
0,19.0,31.0,0.0,0.0,0.00558781623840332
0,19.0,33.0,0.0,0.0,0.005087614059448242
0,19.0,35.0,0.0,0.0,0.004662990570068359
0,19.0,37.0,0.0,0.0,0.004970550537109375
0,19.0,39.0,0.0,0.0,0.004539966583251953
0,19.0,41.0,0.0,0.0,0.006175041198730469
0,21.0,1.0,0.0,0.0,0.0048427581787109375
0,21.0,3.0,0.0,0.0,0.00590825080871582
0,21.0,5.0,0.0,0.0,0.004397869110107422
0,21.0,7.0,0.0,0.0,0.004550933837890625
0,21.0,9.0,0.0,0.0,0.004488945007324219
0,21.0,11.0,0.0,0.0,0.0043985843658447266
0,21.0,13.0,0.0,0.0,0.004508495330810547
0,21.0,15.0,0.0,0.0,0.005338907241821289
0,21.0,17.0,0.0,0.0,0.0054471492767333984
0,21.0,19.0,0.0,0.0,0.004007577896118164
0,21.0,21.0,0.0,0.0,0.00507664680480957
0,21.0,23.0,0.0,0.0,0.004613161087036133
0,21.0,25.0,0.0,0.0,0.004826068878173828
0,21.0,27.0,0.0,0.0,0.0044095516204833984
0,21.0,29.0,0.0,0.0,0.004813194274902344
0,21.0,31.0,0.0,0.0,0.004424095153808594
0,21.0,33.0,0.0,0.0,0.004779815673828125
0,21.0,35.0,0.0,0.0,0.004514217376708984
0,21.0,37.0,0.0,0.0,0.00396728515625
0,21.0,39.0,0.0,0.0,0.004484415054321289
0,21.0,41.0,0.0,0.0,0.003467082977294922
0,23.0,1.0,0.0,0.0,0.0038971900939941406
0,23.0,3.0,0.0,0.0,0.0036537647247314453
0,23.0,5.0,0.0,0.0,0.004898548126220703
0,23.0,7.0,0.0,0.0,0.003924131393432617
0,23.0,9.0,0.0,0.0,0.004781246185302734
0,23.0,11.0,0.0,0.0,0.0037910938262939453
0,23.0,13.0,0.0,0.0,0.004053831100463867
0,23.0,15.0,0.0,0.0,0.0038666725158691406
0,23.0,17.0,0.0,0.0,0.003609895706176758
0,23.0,19.0,0.0,0.0,0.0038542747497558594
0,23.0,21.0,0.0,0.0,0.004227876663208008
0,23.0,23.0,0.0,0.0,0.004426717758178711
0,23.0,25.0,0.0,0.0,0.0037851333618164062
0,23.0,27.0,0.0,0.0,0.004426240921020508
0,23.0,29.0,0.0,0.0,0.0038874149322509766
0,23.0,31.0,0.0,0.0,0.0037834644317626953
0,23.0,33.0,0.0,0.0,0.005173444747924805
0,23.0,35.0,0.0,0.0,0.0036857128143310547
0,23.0,37.0,0.0,0.0,0.0042955875396728516
0,23.0,39.0,0.0,0.0,0.003993988037109375
0,23.0,41.0,0.0,0.0,0.004441499710083008
0,25.0,1.0,0.0,0.0,0.004110574722290039
0,25.0,3.0,0.0,0.0,0.005071163177490234
0,25.0,5.0,0.0,0.0,0.003992795944213867
0,25.0,7.0,0.0,0.0,0.004954099655151367
0,25.0,9.0,0.0,0.0,0.004018306732177734
0,25.0,11.0,0.0,0.0,0.004271507263183594
0,25.0,13.0,0.0,0.0,0.004210472106933594
0,25.0,15.0,0.0,0.0,0.004055500030517578
0,25.0,17.0,0.0,0.0,0.004397869110107422
0,25.0,19.0,0.0,0.0,0.004591941833496094
0,25.0,21.0,0.0,0.0,0.004389047622680664
0,25.0,23.0,0.0,0.0,0.005728721618652344
0,25.0,25.0,0.0,0.0,0.0050830841064453125
0,25.0,27.0,0.0,0.0,0.004499673843383789
0,25.0,29.0,0.0,0.0,0.005155324935913086
0,25.0,31.0,0.0,0.0,0.004660367965698242
0,25.0,33.0,0.0,0.0,0.005008697509765625
0,25.0,35.0,0.0,0.0,0.005364894866943359
0,25.0,37.0,0.0,0.0,0.004031658172607422
0,25.0,39.0,0.0,0.0,0.0042150020599365234
0,25.0,41.0,0.0,0.0,0.004044294357299805
0,27.0,1.0,0.0,0.0,0.003888368606567383
0,27.0,3.0,0.0,0.0,0.004549264907836914
0,27.0,5.0,0.0,0.0,0.003929615020751953
0,27.0,7.0,0.0,0.0,0.004916191101074219
0,27.0,9.0,0.0,0.0,0.004986286163330078
0,27.0,11.0,0.0,0.0,0.00479578971862793
0,27.0,13.0,0.0,0.0,0.004017829895019531
0,27.0,15.0,0.0,0.0,0.004431962966918945
0,27.0,17.0,0.0,0.0,0.003726959228515625
0,27.0,19.0,0.0,0.0,0.005414724349975586
0,27.0,21.0,0.0,0.0,0.0045623779296875
0,27.0,23.0,0.0,0.0,0.004819393157958984
0,27.0,25.0,0.0,0.0,0.003697633743286133
0,27.0,27.0,0.0,0.0,0.004026174545288086
0,27.0,29.0,0.0,0.0,0.0043277740478515625
0,27.0,31.0,0.0,0.0,0.005209922790527344
0,27.0,33.0,0.0,0.0,0.004084110260009766
0,27.0,35.0,0.0,0.0,0.004094600677490234
0,27.0,37.0,0.0,0.0,0.0042192935943603516
0,27.0,39.0,0.0,0.0,0.0035848617553710938
0,27.0,41.0,0.0,0.0,0.005206584930419922
0,29.0,1.0,0.0,0.0,0.0034606456756591797
0,29.0,3.0,0.0,0.0,0.0048105716705322266
0,29.0,5.0,0.0,0.0,0.00386810302734375
0,29.0,7.0,0.0,0.0,0.00465846061706543
0,29.0,9.0,0.0,0.0,0.004354715347290039
0,29.0,11.0,0.0,0.0,0.00597381591796875
0,29.0,13.0,0.0,0.0,0.003993034362792969
0,29.0,15.0,0.0,0.0,0.004920244216918945
0,29.0,17.0,0.0,0.0,0.004098653793334961
